Frequency (Hz)	Level (dB)
5490.966797	-87.652222
5496.350098	-91.339073
5501.733398	-83.904137
5507.116699	-93.156258
5512.500000	-85.961426
5517.883301	-85.586884
5523.266602	-82.500320
5528.649902	-78.850960
5534.033203	-80.426544
5539.416504	-82.149010
5544.799805	-84.402863
5550.183105	-99.644379
5555.566406	-87.958809
5560.949707	-90.319160
5566.333008	-85.286133
5571.716309	-86.559532
5577.099609	-88.974640
5582.482910	-90.251328
5587.866211	-96.674652
5593.249512	-89.546844
5598.632812	-99.174561
5604.016113	-91.240456
5609.399414	-94.541313
5614.782715	-94.360580
5620.166016	-88.372536
5625.549316	-94.486252
5630.932617	-92.030327
5636.315918	-88.291031
5641.699219	-97.848450
5647.082520	-97.035698
5652.465820	-90.447311
5657.849121	-86.929413
5663.232422	-85.616638
5668.615723	-83.011261
5673.999023	-80.935089
5679.382324	-82.256561
5684.765625	-83.519730
5690.148926	-81.543503
5695.532227	-79.695602
5700.915527	-79.870674
5706.298828	-78.857376
5711.682129	-77.676727
5717.065430	-77.260490
5722.448730	-78.750862
5727.832031	-81.537476
5733.215332	-81.481651
5738.598633	-78.680855
5743.981934	-77.266281
5749.365234	-78.710121
5754.748535	-81.853394
5760.131836	-80.712372
5765.515137	-78.597252
5770.898438	-79.137627
5776.281738	-80.544121
5781.665039	-79.957130
5787.048340	-79.570015
5792.431641	-81.946571
5797.814941	-86.473236
5803.198242	-86.352142
5808.581543	-77.805222
5813.964844	-77.553009
5819.348145	-84.783287
5824.731445	-81.159515
5830.114746	-76.724113
5835.498047	-76.782196
5840.881348	-88.301247
5846.264648	-86.063545
5851.647949	-85.514786
5857.031250	-90.154686
5862.414551	-79.099030
5867.797852	-78.565002
5873.181152	-84.170853
5878.564453	-94.901299
5883.947754	-83.601944
5889.331055	-84.326019
5894.714355	-81.230705
5900.097656	-76.669464
5905.480957	-78.099304
5910.864258	-77.833611
5916.247559	-79.348267
5921.630859	-76.932381
5927.014160	-75.465187
5932.397461	-80.222603
5937.780762	-84.678871
5943.164062	-82.516739
5948.547363	-75.612190
5953.930664	-77.255478
5959.313965	-79.540115
5964.697266	-75.545563
5970.080566	-74.622406
5975.463867	-79.744148
5980.847168	-83.451973
5986.230469	-80.993858
5991.613770	-79.286392
5996.997070	-80.655128
6002.380371	-81.810112
6007.763672	-85.949600
6013.146973	-92.443459
6018.530273	-89.458595
6023.913574	-89.121353
6029.296875	-89.722443
6034.680176	-82.044319
6040.063477	-81.073929
6045.446777	-83.535934
6050.830078	-84.449760
6056.213379	-88.390327
6061.596680	-76.958359
6066.979980	-73.862701
6072.363281	-77.359818
6077.746582	-87.919624
6083.129883	-77.315506
6088.513184	-74.275826
6093.896484	-79.031693
6099.279785	-86.618507
6104.663086	-77.512657
6110.046387	-71.991493
6115.429688	-69.707878
6120.812988	-69.639526
6126.196289	-71.910866
6131.579590	-78.218246
6136.962891	-82.211922
6142.346191	-78.618851
6147.729492	-81.607307
6153.112793	-82.340065
6158.496094	-84.076019
6163.879395	-81.869431
6169.262695	-79.760025
6174.645996	-77.356323
6180.029297	-76.294403
6185.412598	-76.334290
6190.795898	-79.109222
6196.179199	-82.797462
6201.562500	-84.997902
6206.945801	-82.213295
6212.329102	-84.160332
6217.712402	-88.957207
6223.095703	-89.344299
6228.479004	-90.341797
6233.862305	-84.217194
6239.245605	-79.274658
6244.628906	-80.026184
6250.012207	-87.261894
6255.395508	-85.159081
6260.778809	-78.767357
6266.162109	-77.965431
6271.545410	-79.197121
6276.928711	-83.250145
6282.312012	-84.225845
6287.695312	-84.688637
6293.078613	-88.773201
6298.461914	-91.328606
6303.845215	-89.838287
6309.228516	-83.432823
6314.611816	-81.865860
6319.995117	-76.623306
