Frequency (Hz)	Level (dB)
4069.775391	-83.317635
4075.158691	-80.880058
4080.541992	-90.387413
4085.925293	-77.165947
4091.308594	-79.546440
4096.691895	-94.062012
4102.075195	-84.397537
4107.458496	-85.273033
4112.841797	-92.726547
4118.225098	-95.107277
4123.608398	-88.597443
4128.991699	-79.678429
4134.375000	-73.933357
4139.758301	-73.820885
4145.141602	-78.170227
4150.524902	-81.237473
4155.908203	-81.477119
4161.291504	-84.330551
4166.674805	-81.222717
4172.058105	-77.514503
4177.441406	-76.770592
4182.824707	-77.728912
4188.208008	-76.741287
4193.591309	-76.112396
4198.974609	-80.339378
4204.357910	-85.295494
4209.741211	-100.686920
4215.124512	-86.694054
4220.507812	-88.287315
4225.891113	-86.629265
4231.274414	-90.355934
4236.657715	-89.630569
4242.041016	-89.880463
4247.424316	-96.155647
4252.807617	-94.712860
4258.190918	-109.926529
4263.574219	-90.361374
4268.957520	-86.775894
4274.340820	-92.454079
4279.724121	-97.431030
4285.107422	-90.009872
4290.490723	-88.291077
4295.874023	-99.342323
4301.257324	-81.118271
4306.640625	-78.624359
4312.023926	-83.785240
4317.407227	-79.949486
4322.790527	-76.066231
4328.173828	-81.329659
4333.557129	-83.198715
4338.940430	-79.750862
4344.323730	-85.337837
4349.707031	-91.784248
4355.090332	-83.200722
4360.473633	-86.652451
4365.856934	-83.325211
4371.240234	-79.261391
4376.623535	-79.223389
4382.006836	-79.211174
4387.390137	-83.910370
4392.773438	-87.417953
4398.156738	-79.979927
4403.540039	-80.908821
4408.923340	-104.624992
4414.306641	-76.640533
4419.689941	-74.360214
4425.073242	-80.470711
4430.456543	-88.381569
4435.839844	-81.918541
4441.223145	-80.036232
4446.606445	-78.837372
4451.989746	-78.890564
4457.373047	-83.076271
4462.756348	-81.436005
4468.139648	-86.655045
4473.522949	-83.851967
4478.906250	-83.368279
4484.289551	-84.954834
4489.672852	-87.665443
4495.056152	-90.666687
4500.439453	-84.057899
4505.822754	-87.184517
4511.206055	-96.532433
4516.589355	-97.873001
4521.972656	-93.472290
4527.355957	-82.162422
4532.739258	-80.490906
4538.122559	-86.503448
4543.505859	-97.063797
4548.889160	-93.833771
4554.272461	-83.275124
4559.655762	-90.240898
4565.039062	-83.667603
4570.422363	-84.077621
4575.805664	-81.617271
4581.188965	-80.010483
4586.572266	-81.713219
4591.955566	-88.407623
4597.338867	-84.713371
4602.722168	-81.730507
4608.105469	-80.423744
4613.488770	-95.510063
4618.872070	-81.398239
4624.255371	-83.848946
4629.638672	-80.158493
4635.021973	-78.272896
4640.405273	-74.670486
4645.788574	-81.768700
4651.171875	-78.224220
4656.555176	-80.050140
4661.938477	-84.551193
4667.321777	-85.769943
4672.705078	-78.996895
4678.088379	-73.257568
4683.471680	-74.931755
4688.854980	-94.236572
4694.238281	-74.493462
4699.621582	-69.992859
4705.004883	-66.765472
4710.388184	-64.742905
4715.771484	-64.750313
4721.154785	-72.906044
4726.538086	-62.458935
4731.921387	-47.357513
4737.304688	-45.108578
4742.687988	-55.378948
4748.071289	-58.602192
4753.454590	-46.543804
4758.837891	-38.310326
4764.221191	-41.021690
4769.604492	-61.486378
4774.987793	-62.367619
4780.371094	-65.823151
4785.754395	-68.857071
4791.137695	-74.940567
4796.520996	-77.544067
4801.904297	-76.081551
4807.287598	-72.182114
4812.670898	-77.028183
4818.054199	-77.139870
4823.437500	-72.472939
4828.820801	-69.940247
4834.204102	-69.258415
4839.587402	-75.575829
4844.970703	-79.579956
4850.354004	-82.113861
4855.737305	-84.523788
4861.120605	-83.596375
4866.503906	-76.570633
4871.887207	-77.013336
4877.270508	-76.090172
4882.653809	-75.048241
4888.037109	-75.313126
4893.420410	-76.126831
4898.803711	-77.085899
4904.187012	-80.581345
4909.570312	-91.354378
4914.953613	-74.347862
4920.336914	-72.966446
4925.720215	-75.466187
4931.103516	-74.793312
4936.486816	-75.220352
4941.870117	-78.320641
4947.253418	-76.499947
4952.636719	-74.352959
4958.020020	-75.598206
4963.403320	-80.240883
4968.786621	-72.738464
4974.169922	-74.860260
4979.553223	-80.031738
4984.936523	-72.076721
4990.319824	-77.666862
4995.703125	-86.310661
5001.086426	-83.899071
5006.469727	-81.695412
5011.853027	-79.629944
5017.236328	-81.090820
5022.619629	-81.340706
5028.002930	-77.712860
5033.386230	-81.401566
5038.769531	-86.832436
5044.152832	-87.344406
5049.536133	-82.684532
5054.919434	-80.597168
5060.302734	-82.614044
5065.686035	-89.695671
5071.069336	-103.958542
5076.452637	-100.531006
5081.835938	-95.355125
5087.219238	-91.767021
5092.602539	-105.706383
5097.985840	-102.247620
5103.369141	-98.776024
5108.752441	-101.145401
5114.135742	-89.172661
5119.519043	-89.050774
5124.902344	-91.782578
5130.285645	-103.854225
5135.668945	-84.561668
5141.052246	-80.759689
5146.435547	-82.275551
5151.818848	-89.903801
5157.202148	-83.961639
5162.585449	-83.983475
5167.968750	-84.939323
5173.352051	-84.446388
5178.735352	-89.052177
5184.118652	-95.133118
5189.501953	-96.637108
5194.885254	-90.605789
5200.268555	-97.806747
5205.651855	-96.487511
5211.035156	-102.975426
5216.418457	-106.872238
5221.801758	-96.448982
5227.185059	-91.925568
5232.568359	-90.718399
5237.951660	-96.455803
5243.334961	-86.506058
5248.718262	-86.226013
5254.101562	-89.102089
5259.484863	-83.050949
5264.868164	-81.702599
5270.251465	-83.227432
5275.634766	-86.021767
5281.018066	-91.385880
5286.401367	-102.098976
5291.784668	-98.350311
5297.167969	-89.817245
5302.551270	-88.222015
5307.934570	-86.295723
5313.317871	-88.636475
5318.701172	-87.589661
5324.084473	-87.145569
5329.467773	-87.849792
5334.851074	-88.950798
5340.234375	-90.038322
5345.617676	-88.341461
5351.000977	-87.010506
5356.384277	-85.397942
5361.767578	-85.318871
5367.150879	-88.022934
5372.534180	-94.372391
5377.917480	-92.126534
5383.300781	-96.469666
5388.684082	-98.944412
5394.067383	-96.928673
5399.450684	-102.004410
5404.833984	-97.182190
5410.217285	-98.639801
5415.600586	-91.082306
5420.983887	-96.985107
5426.367188	-113.196381
5431.750488	-101.304565
5437.133789	-97.145912
5442.517090	-93.384605
5447.900391	-91.925667
5453.283691	-97.685707
5458.666992	-95.480949
5464.050293	-91.963425
5469.433594	-89.241295
5474.816895	-88.680107
5480.200195	-92.673157
5485.583496	-88.528656
5490.966797	-84.738808
5496.350098	-85.609650
5501.733398	-89.191414
5507.116699	-88.922691
5512.500000	-89.592384
5517.883301	-92.566063
5523.266602	-93.611122
5528.649902	-96.567078
5534.033203	-97.482635
5539.416504	-96.150833
5544.799805	-92.904915
5550.183105	-90.475372
5555.566406	-90.961563
5560.949707	-93.419662
5566.333008	-92.340080
5571.716309	-88.425446
5577.099609	-88.496002
5582.482910	-102.854088
5587.866211	-88.168900
5593.249512	-85.066765
5598.632812	-87.054802
5604.016113	-87.351929
5609.399414	-88.940468
5614.782715	-94.830185
5620.166016	-92.907524
5625.549316	-90.828140
5630.932617	-91.528564
5636.315918	-95.757584
5641.699219	-103.753387
5647.082520	-103.345139
5652.465820	-93.849442
5657.849121	-87.705009
5663.232422	-86.112114
5668.615723	-86.160713
5673.999023	-86.874687
5679.382324	-86.720474
5684.765625	-89.542549
5690.148926	-90.225143
5695.532227	-84.886566
5700.915527	-82.063934
5706.298828	-79.205818
5711.682129	-80.552246
5717.065430	-83.290306
5722.448730	-88.694267
5727.832031	-90.241623
5733.215332	-84.096634
5738.598633	-84.462486
5743.981934	-88.255554
5749.365234	-85.245735
5754.748535	-88.229332
5760.131836	-95.995438
5765.515137	-93.811409
5770.898438	-88.133728
5776.281738	-89.171822
5781.665039	-93.924339
5787.048340	-104.488594
5792.431641	-88.486389
5797.814941	-84.445274
5803.198242	-85.756943
5808.581543	-90.871376
5813.964844	-93.783165
5819.348145	-87.869118
5824.731445	-82.973694
5830.114746	-84.087898
5835.498047	-92.445816
5840.881348	-88.331673
5846.264648	-86.908493
5851.647949	-89.533234
5857.031250	-90.367973
5862.414551	-85.755821
5867.797852	-92.789780
5873.181152	-76.293770
5878.564453	-76.744980
5883.947754	-89.962219
5889.331055	-94.181137
5894.714355	-85.090538
5900.097656	-80.843414
5905.480957	-85.583633
5910.864258	-89.837639
5916.247559	-103.318878
5921.630859	-90.445412
5927.014160	-89.879105
5932.397461	-95.947662
5937.780762	-93.433006
5943.164062	-93.615234
5948.547363	-109.769966
5953.930664	-95.553558
5959.313965	-93.082275
5964.697266	-92.498604
5970.080566	-92.559792
5975.463867	-92.298347
5980.847168	-91.629257
5986.230469	-89.959099
5991.613770	-89.113380
5996.997070	-89.617058
6002.380371	-90.716637
6007.763672	-92.296875
6013.146973	-93.392204
6018.530273	-94.352676
6023.913574	-96.426506
6029.296875	-100.387550
6034.680176	-100.920288
6040.063477	-108.896400
6045.446777	-107.878571
6050.830078	-108.496086
6056.213379	-104.438431
6061.596680	-110.953140
6066.979980	-105.977982
6072.363281	-102.410744
6077.746582	-102.891441
6083.129883	-102.409019
6088.513184	-105.264473
6093.896484	-110.828651
6099.279785	-104.853386
6104.663086	-111.192108
6110.046387	-94.912514
6115.429688	-91.382957
6120.812988	-95.989807
6126.196289	-95.792519
6131.579590	-90.004181
6136.962891	-87.750671
6142.346191	-91.592751
6147.729492	-90.812668
6153.112793	-93.786385
6158.496094	-81.473160
6163.879395	-80.282158
6169.262695	-86.353889
6174.645996	-85.997986
6180.029297	-94.265358
6185.412598	-90.224663
6190.795898	-92.476196
6196.179199	-88.109436
6201.562500	-89.339340
6206.945801	-99.119774
6212.329102	-92.525269
6217.712402	-89.251808
6223.095703	-90.661484
6228.479004	-91.677338
6233.862305	-89.329659
6239.245605	-90.278664
6244.628906	-96.287346
6250.012207	-93.555481
6255.395508	-89.928360
6260.778809	-89.637093
6266.162109	-95.630554
6271.545410	-99.698792
6276.928711	-90.526428
6282.312012	-88.648941
6287.695312	-91.422287
6293.078613	-105.570663
6298.461914	-92.083282
6303.845215	-86.946472
6309.228516	-85.844383
6314.611816	-88.527443
6319.995117	-95.896545
